Students_Count,Quantity_Prepared,Quantity_Sold,Food_Waste,Rating,Fact_ID,Food_ID,Weather_ID,Meal_ID,Date_ID,Revenue
409,143,106,37,4.2,3167,10,6,1,193,2650
511,171,163,8,3.2,3168,10,2,3,97,4075
513,155,126,29,3.7,3169,3,2,2,185,7560
478,135,91,44,3.2,3170,6,2,2,319,8190
327,116,65,51,3.9,3171,9,3,1,116,1950
256,106,56,50,3.9,3172,10,4,1,61,1400
522,176,176,0,3.7,3173,8,5,3,138,4400
471,152,128,24,3.2,3174,5,4,2,350,2560
322,132,82,50,4.0,3175,1,2,3,60,3280
432,159,135,24,3.5,3176,2,5,3,215,4725
347,133,87,46,4.6,3177,10,6,3,50,2175
565,142,102,40,4.2,3178,10,4,2,283,2550
297,119,73,46,4.9,3179,4,6,2,80,1095
533,178,171,7,3.2,3180,7,5,3,188,11970
381,138,98,40,5.0,3181,4,1,3,332,1470
150,86,23,63,3.6,3182,5,5,3,279,460
218,89,32,57,4.1,3183,8,6,1,10,800
366,133,91,42,3.7,3184,10,6,1,35,2275
592,160,146,14,3.6,3185,10,1,1,124,3650
300,103,51,52,4.7,3186,6,2,1,27,4590
585,178,173,5,3.3,3187,6,4,3,60,15570
431,135,89,46,3.8,3188,5,1,1,207,1780
550,176,176,0,3.7,3189,2,4,2,330,6160
398,125,74,51,4.6,3190,8,3,1,108,1850
163,76,13,63,4.5,3191,1,5,2,177,520
523,180,180,0,4.9,3192,5,6,3,199,3600
598,168,156,12,4.1,3193,6,3,2,344,14040
150,82,19,63,3.1,3194,2,4,1,46,665
524,162,148,14,3.6,3195,4,6,3,160,2220
197,92,35,57,3.9,3196,7,5,1,70,2450
571,159,147,12,4.4,3197,2,1,3,22,5145
314,111,59,52,3.9,3198,2,1,1,140,2065
176,85,18,67,3.2,3199,3,3,2,215,1080
274,98,34,64,3.6,3200,10,5,2,119,850
371,124,69,55,4.9,3201,3,4,3,254,4140
189,86,29,57,4.3,3202,9,3,3,79,870
366,118,66,52,4.7,3203,7,1,2,326,4620
483,159,147,12,4.2,3204,9,2,2,29,4410
340,123,70,53,3.0,3205,5,1,1,70,1400
249,108,51,57,4.7,3206,8,2,1,301,1275
506,166,152,14,3.3,3207,7,5,2,208,10640
553,156,135,21,3.1,3208,6,2,1,215,12150
313,101,49,52,3.8,3209,6,6,1,11,4410
222,100,39,61,3.1,3210,9,2,1,180,1170
216,85,25,60,3.3,3211,2,2,1,59,875
537,141,101,40,3.5,3212,2,2,1,62,3535
444,129,79,50,3.7,3213,3,2,1,19,4740
557,164,154,10,3.5,3214,5,2,3,22,3080
320,109,54,55,3.8,3215,6,2,2,293,4860
369,117,65,52,3.9,3216,10,2,2,177,1625
531,159,146,13,3.9,3217,8,5,3,51,3650
291,108,52,56,4.7,3218,3,3,3,49,3120
321,134,91,43,3.7,3219,5,6,3,252,1820
286,117,62,55,4.6,3220,5,4,2,43,1240
467,136,93,43,3.9,3221,1,4,2,1,3720
357,112,57,55,4.6,3222,3,3,1,36,3420
518,160,144,16,4.2,3223,4,1,3,218,2160
215,96,33,63,3.6,3224,4,3,2,186,495
453,138,99,39,3.2,3225,10,5,3,147,2475
250,102,41,61,4.9,3226,4,6,3,212,615
318,115,64,51,3.1,3227,9,3,3,112,1920
225,102,40,62,4.2,3228,9,4,3,103,1200
362,132,91,41,4.9,3229,5,5,2,2,1820
550,168,154,14,3.1,3230,4,6,1,166,2310
392,125,81,44,3.3,3231,3,5,3,339,4860
424,144,112,32,4.8,3232,6,3,1,359,10080
347,121,65,56,3.3,3233,8,3,2,303,1625
551,185,183,2,3.8,3234,4,5,3,122,2745
579,160,148,12,3.6,3235,6,2,2,257,13320
456,128,84,44,4.7,3236,3,5,1,201,5040
155,84,22,62,4.0,3237,6,5,2,23,1980
242,102,43,59,4.4,3238,5,3,1,131,860
467,172,163,9,3.8,3239,5,4,3,170,3260
318,102,43,59,3.2,3240,3,2,1,78,2580
208,92,30,62,4.5,3241,1,1,2,66,1200
265,112,53,59,4.0,3242,3,5,1,301,3180
486,160,137,23,3.6,3243,10,5,3,131,3425
195,95,42,53,3.9,3244,6,6,2,358,3780
187,81,15,66,5.0,3245,1,1,1,309,600
489,157,130,27,4.7,3246,2,6,2,187,4550
227,101,37,64,3.8,3247,1,3,1,365,1480
598,158,133,25,3.2,3248,5,6,1,346,2660
530,171,163,8,5.0,3249,9,4,3,270,4890
188,95,38,57,5.0,3250,3,1,3,271,2280
201,88,27,61,4.6,3251,2,5,3,360,945
554,148,113,35,4.6,3252,5,1,2,28,2260
583,158,138,20,4.3,3253,6,2,2,28,12420
434,129,78,51,3.3,3254,9,6,1,359,2340
312,130,79,51,4.5,3255,6,5,3,151,7110
393,128,79,49,4.7,3256,4,3,1,9,1185
272,94,38,56,4.0,3257,5,6,2,332,760
212,87,30,57,3.3,3258,4,3,1,159,450
188,86,25,61,3.4,3259,1,6,3,310,1000
489,155,132,23,4.1,3260,2,1,3,81,4620
315,126,73,53,3.0,3261,8,5,3,100,1825
399,152,126,26,4.2,3262,6,6,3,39,11340
291,106,51,55,3.6,3263,2,3,2,47,1785
179,80,24,56,4.4,3264,3,5,2,314,1440
328,116,61,55,4.6,3265,10,3,3,178,1525
379,124,74,50,3.8,3266,8,6,1,114,1850
337,122,66,56,4.0,3267,4,5,3,181,990
300,101,39,62,3.0,3268,5,3,1,249,780
590,147,120,27,4.0,3269,4,5,2,205,1800
476,146,107,39,4.3,3270,1,4,1,219,4280
424,144,105,39,3.4,3271,8,2,3,103,2625
595,152,122,30,4.1,3272,7,6,1,345,8540
229,96,37,59,3.7,3273,9,1,1,107,1110
333,104,44,60,3.2,3274,3,3,2,104,2640
459,148,124,24,3.2,3275,10,2,3,245,3100
491,136,101,35,4.9,3276,7,5,1,93,7070
453,150,121,29,3.6,3277,9,2,1,192,3630
400,132,89,43,4.0,3278,7,6,2,1,6230
158,86,20,66,4.2,3279,9,2,1,62,600
304,126,74,52,4.6,3280,3,5,3,153,4440
297,116,60,56,4.5,3281,6,4,1,53,5400
168,85,29,56,4.1,3282,9,2,1,176,870
347,119,69,50,4.3,3283,1,5,1,54,2760
387,132,82,50,3.4,3284,3,6,2,325,4920
278,107,44,63,3.6,3285,10,5,2,7,1100
326,117,62,55,4.4,3286,7,4,2,284,4340
245,105,50,55,4.9,3287,6,6,2,67,4500
503,165,155,10,4.2,3288,1,4,2,170,6200
343,124,74,50,3.9,3289,1,2,3,346,2960
340,115,60,55,3.3,3290,6,1,3,195,5400
364,117,66,51,3.1,3291,3,6,1,129,3960
412,131,86,45,4.2,3292,1,1,1,251,3440
584,156,135,21,4.5,3293,2,4,2,40,4725
560,169,159,10,4.5,3294,7,5,1,97,11130
304,116,61,55,3.2,3295,3,6,1,287,3660
206,88,35,53,3.8,3296,6,3,1,174,3150
323,117,67,50,4.9,3297,9,4,3,194,2010
438,126,74,52,3.7,3298,10,1,1,227,1850
263,104,45,59,4.4,3299,3,6,1,146,2700
263,111,62,49,3.3,3300,8,5,3,352,1550
293,110,54,56,3.4,3301,1,2,1,161,2160
196,83,21,62,4.9,3302,2,1,2,41,735
163,81,23,58,4.9,3303,8,1,1,309,575
500,164,151,13,4.2,3304,7,2,1,266,10570
263,107,47,60,3.2,3305,4,5,1,294,705
406,132,94,38,3.7,3306,8,5,2,354,2350
364,112,53,59,4.3,3307,1,2,1,213,2120
265,101,36,65,3.0,3308,2,4,3,21,1260
512,149,119,30,3.3,3309,8,3,1,34,2975
508,164,150,14,3.7,3310,6,1,3,178,13500
522,156,132,24,4.6,3311,1,1,3,309,5280
219,86,26,60,4.3,3312,3,6,2,100,1560
543,165,151,14,3.9,3313,9,5,3,200,4530
156,82,28,54,3.7,3314,10,6,1,344,700
191,94,34,60,4.9,3315,5,3,2,150,680
179,92,36,56,4.8,3316,7,1,3,153,2520
163,83,30,53,4.4,3317,8,6,1,135,750
178,94,37,57,3.1,3318,9,1,3,196,1110
495,148,119,29,4.4,3319,5,5,1,333,2380
472,133,87,46,3.3,3320,4,4,1,84,1305
213,93,28,65,4.7,3321,10,3,2,70,700
518,150,122,28,3.2,3322,9,4,2,205,3660
309,101,47,54,3.5,3323,2,2,1,112,1645
535,171,171,0,4.4,3324,2,6,1,340,5985
373,121,66,55,3.3,3325,6,4,1,85,5940
202,94,35,59,3.8,3326,6,1,2,193,3150
257,92,27,65,4.6,3327,7,6,1,314,1890
561,170,165,5,3.6,3328,4,1,1,242,2475
596,197,195,2,3.4,3329,3,1,3,136,11700
262,117,63,54,4.3,3330,7,5,3,216,4410
390,138,100,38,3.6,3331,2,4,3,190,3500
292,112,64,48,3.2,3332,8,3,1,126,1600
311,121,73,48,3.8,3333,8,5,3,19,1825
589,181,172,9,4.7,3334,7,2,2,227,12040
514,169,159,10,4.5,3335,4,1,3,80,2385
375,118,63,55,4.7,3336,2,6,1,233,2205
206,96,41,55,3.7,3337,2,4,1,35,1435
553,176,174,2,4.1,3338,8,5,1,359,4350
296,114,60,54,4.7,3339,1,4,2,41,2400
592,191,182,9,3.9,3340,5,3,3,13,3640
421,127,81,46,4.4,3341,2,2,1,283,2835
377,130,88,42,4.4,3342,3,6,1,134,5280
517,162,151,11,3.9,3343,5,4,3,218,3020
472,156,140,16,5.0,3344,4,2,1,137,2100
152,89,35,54,4.7,3345,3,2,3,58,2100
299,101,49,52,3.5,3346,9,3,1,3,1470
535,171,170,1,4.2,3347,3,5,1,346,10200
503,150,126,24,4.3,3348,8,3,2,339,3150
154,82,20,62,4.8,3349,4,4,1,101,300
437,130,89,41,4.7,3350,1,4,1,348,3560
283,112,51,61,4.8,3351,8,3,1,172,1275
572,160,141,19,3.6,3352,1,6,3,327,5640
552,175,166,9,3.4,3353,7,6,3,345,11620
445,131,90,41,3.1,3354,9,6,2,315,2700
273,102,45,57,3.7,3355,6,5,1,87,4050
247,95,39,56,3.4,3356,7,6,1,38,2730
330,116,65,51,4.3,3357,7,6,3,308,4550
312,118,67,51,4.7,3358,9,4,3,219,2010
168,79,20,59,4.6,3359,6,2,2,74,1800
460,141,99,42,3.9,3360,4,6,1,162,1485
349,118,68,50,4.1,3361,9,4,3,17,2040
446,155,128,27,3.8,3362,7,6,3,149,8960
592,189,188,1,3.4,3363,7,5,1,294,13160
479,160,143,17,3.7,3364,7,6,3,210,10010
339,129,79,50,4.2,3365,9,5,1,189,2370
294,106,44,62,3.2,3366,8,5,2,328,1100
436,154,131,23,4.6,3367,7,2,3,88,9170
398,124,82,42,4.6,3368,9,6,3,109,2460
324,124,75,49,3.4,3369,9,2,1,4,2250
436,140,96,44,4.3,3370,2,6,3,227,3360
313,123,72,51,3.2,3371,8,5,1,174,1800
389,128,84,44,4.8,3372,9,2,1,211,2520
477,147,120,27,4.7,3373,1,1,2,80,4800
383,125,82,43,4.0,3374,10,6,3,355,2050
504,169,162,7,3.4,3375,8,3,3,156,4050
376,113,65,48,3.3,3376,1,2,1,291,2600
301,109,57,52,4.9,3377,3,3,1,132,3420
584,188,180,8,4.5,3378,10,3,2,310,4500
497,147,114,33,4.4,3379,5,3,3,153,2280
356,124,78,46,4.2,3380,4,4,3,16,1170
587,172,167,5,3.0,3381,9,2,3,269,5010
227,102,48,54,3.8,3382,7,5,2,159,3360
549,192,185,7,3.3,3383,3,1,3,153,11100
539,177,177,0,3.0,3384,5,1,2,278,3540
394,136,100,36,3.2,3385,6,6,3,67,9000
208,84,29,55,3.2,3386,2,5,2,118,1015
364,132,83,49,3.8,3387,8,2,3,72,2075
492,163,152,11,3.9,3388,3,4,2,224,9120
313,109,47,62,4.2,3389,3,1,1,289,2820
356,138,98,40,3.5,3390,2,1,3,194,3430
474,151,120,31,4.6,3391,4,4,2,174,1800
403,140,102,38,3.8,3392,5,6,1,339,2040
308,106,51,55,4.8,3393,8,4,2,192,1275
298,116,67,49,4.8,3394,8,2,2,97,1675
160,83,18,65,3.6,3395,8,3,2,292,450
194,89,28,61,3.6,3396,7,6,1,205,1960
355,135,97,38,4.4,3397,5,6,3,134,1940
365,119,72,47,4.5,3398,7,6,1,70,5040
179,86,28,58,4.6,3399,5,2,1,270,560
433,143,114,29,4.9,3400,5,1,1,23,2280
419,128,79,49,3.1,3401,8,6,1,20,1975
469,148,114,34,3.1,3402,8,6,2,346,2850
474,142,102,40,4.5,3403,3,4,2,225,6120
479,132,84,48,4.3,3404,9,2,1,185,2520
328,122,76,46,5.0,3405,5,3,2,349,1520
517,172,172,0,5.0,3406,7,2,1,164,12040
258,98,42,56,3.9,3407,9,6,3,311,1260
466,159,135,24,4.1,3408,10,3,2,356,3375
221,95,36,59,5.0,3409,6,3,2,6,3240
537,153,128,25,3.9,3410,1,6,2,252,5120
403,141,100,41,4.3,3411,9,4,1,41,3000
270,94,39,55,4.3,3412,4,4,1,229,585
355,112,57,55,3.9,3413,10,2,1,1,1425
155,80,20,60,3.2,3414,9,6,2,165,600
245,104,49,55,4.2,3415,8,6,3,137,1225
204,88,29,59,4.0,3416,9,5,2,304,870
458,146,115,31,4.7,3417,7,4,3,188,8050
162,91,36,55,4.9,3418,9,1,3,184,1080
205,90,33,57,3.4,3419,10,4,1,140,825
591,161,139,22,4.1,3420,2,4,1,72,4865
580,145,119,26,4.3,3421,5,4,1,143,2380
244,100,45,55,3.4,3422,2,4,1,285,1575
328,127,83,44,3.5,3423,10,3,2,298,2075
250,92,28,64,3.7,3424,2,2,1,124,980
350,119,63,56,4.1,3425,9,6,1,239,1890
326,115,67,48,3.4,3426,2,2,3,339,2345
474,140,96,44,3.0,3427,5,6,1,152,1920
160,85,25,60,4.3,3428,3,5,2,97,1500
509,146,114,32,4.9,3429,6,3,1,14,10260
507,178,178,0,3.2,3430,1,4,3,117,7120
350,139,104,35,4.6,3431,6,3,3,212,9360
518,177,173,4,4.3,3432,1,4,3,92,6920
280,108,55,53,3.9,3433,3,1,3,290,3300
331,120,75,45,3.5,3434,4,6,2,78,1125
529,175,172,3,4.3,3435,9,5,3,70,5160
372,134,88,46,3.3,3436,3,4,3,83,5280
336,113,60,53,4.8,3437,10,3,3,249,1500
545,170,167,3,4.1,3438,8,3,1,140,4175
303,121,75,46,3.7,3439,6,5,2,162,6750
162,80,14,66,3.7,3440,7,3,1,46,980
422,133,94,39,4.6,3441,8,4,2,10,2350
293,117,69,48,3.9,3442,3,2,3,81,4140
222,90,36,54,4.8,3443,10,3,2,244,900
273,95,31,64,3.7,3444,1,6,2,242,1240
169,86,29,57,3.0,3445,7,6,1,66,2030
437,127,77,50,4.8,3446,8,5,1,223,1925
285,121,75,46,4.0,3447,2,6,3,156,2625
558,145,108,37,4.3,3448,5,6,1,284,2160
594,162,147,15,4.6,3449,6,5,1,90,13230
580,183,183,0,4.3,3450,4,3,2,157,2745
418,124,72,52,4.1,3451,1,4,2,345,2880
299,111,61,50,3.9,3452,7,1,3,150,4270
449,126,78,48,4.3,3453,5,5,2,42,1560
310,124,79,45,3.1,3454,7,6,3,318,5530
245,97,34,63,3.5,3455,10,6,1,83,850
581,188,188,0,4.0,3456,5,2,3,287,3760
539,173,166,7,4.5,3457,8,4,2,14,4150
419,130,78,52,4.2,3458,6,5,2,62,7020
269,105,53,52,4.7,3459,2,5,3,323,1855
187,93,31,62,3.7,3460,7,4,2,299,2170
570,196,189,7,4.8,3461,2,6,3,153,6615
375,137,102,35,3.4,3462,4,2,2,105,1530
421,134,98,36,4.9,3463,9,5,2,297,2940
179,91,28,63,3.8,3464,8,5,3,162,700
433,123,71,52,3.3,3465,8,2,1,338,1775
343,129,78,51,3.2,3466,10,1,3,121,1950
162,88,24,64,4.8,3467,2,3,3,284,840
481,143,111,32,3.7,3468,3,1,2,58,6660
490,147,119,28,4.3,3469,8,3,1,248,2975
225,102,44,58,4.2,3470,4,6,1,196,660
381,135,100,35,3.9,3471,5,2,3,61,2000
530,145,114,31,3.3,3472,5,5,2,71,2280
276,111,56,55,3.4,3473,9,1,2,28,1680
208,91,32,59,4.4,3474,10,5,3,73,800
479,158,143,15,4.2,3475,10,4,1,234,3575
178,87,21,66,4.6,3476,3,4,3,261,1260
547,169,164,5,3.5,3477,8,3,1,266,4100
167,85,18,67,3.3,3478,2,5,2,92,630
381,118,71,47,3.1,3479,4,1,2,11,1065
289,111,53,58,4.3,3480,3,4,2,37,3180
272,95,32,63,4.7,3481,8,1,2,46,800
238,104,45,59,3.2,3482,10,2,1,131,1125
180,85,19,66,3.2,3483,4,5,3,246,285
236,91,37,54,4.1,3484,9,1,2,46,1110
535,157,141,16,4.6,3485,5,3,2,357,2820
580,167,162,5,4.3,3486,4,2,1,293,2430
275,107,50,57,4.5,3487,10,3,2,175,1250
481,145,105,40,3.1,3488,6,4,2,328,9450
281,112,57,55,4.8,3489,5,6,1,26,1140
273,112,50,62,4.6,3490,4,4,1,236,750
314,106,42,64,4.1,3491,2,2,2,49,1470
535,168,158,10,3.7,3492,2,5,1,261,5530
391,133,89,44,4.6,3493,2,5,3,8,3115
369,116,63,53,4.5,3494,10,1,1,309,1575
406,141,101,40,4.2,3495,9,1,2,93,3030
529,172,170,2,4.1,3496,8,4,1,341,4250
403,128,83,45,4.7,3497,7,5,3,325,5810
571,188,182,6,4.4,3498,6,2,3,315,16380
185,90,30,60,3.4,3499,4,4,2,344,450
150,75,17,58,3.8,3500,3,1,1,109,1020
239,95,33,62,4.0,3501,6,6,2,360,2970
422,125,76,49,3.5,3502,4,3,2,320,1140
310,121,71,50,4.9,3503,4,4,3,3,1065
436,132,90,42,3.4,3504,9,2,3,327,2700
355,126,72,54,4.5,3505,3,6,2,267,4320
549,166,151,15,4.0,3506,8,6,1,48,3775
456,137,95,42,3.1,3507,7,5,3,31,6650
198,84,26,58,3.3,3508,2,5,1,38,910
248,100,42,58,4.4,3509,9,2,1,193,1260
584,174,173,1,4.2,3510,1,4,2,341,6920
576,182,182,0,4.2,3511,6,3,2,58,16380
311,103,39,64,3.2,3512,1,2,2,183,1560
363,133,91,42,4.3,3513,7,1,3,2,6370
402,137,94,43,3.2,3514,5,5,3,37,1880
236,105,46,59,4.7,3515,5,3,1,29,920
202,92,28,64,4.0,3516,4,4,1,125,420
195,89,34,55,4.4,3517,5,6,2,12,680
177,88,22,66,4.5,3518,2,1,2,208,770
189,85,31,54,4.4,3519,10,4,1,163,775
263,101,37,64,4.6,3520,4,6,1,351,555
464,134,85,49,4.5,3521,10,3,1,77,2125
577,178,171,7,4.2,3522,2,2,3,275,5985
547,166,155,11,4.8,3523,9,1,3,114,4650
450,128,88,40,3.6,3524,2,6,2,32,3080
224,88,33,55,3.5,3525,8,4,2,361,825
315,116,69,47,5.0,3526,8,6,2,309,1725
241,107,50,57,4.6,3527,4,2,3,138,750
352,116,57,59,4.6,3528,9,5,2,122,1710
269,108,57,51,3.1,3529,7,5,3,289,3990
456,150,124,26,3.1,3530,10,4,1,55,3100
335,116,60,56,4.8,3531,6,3,3,347,5400
459,140,106,34,4.6,3532,2,2,2,10,3710
364,120,65,55,3.4,3533,5,1,3,332,1300
369,132,84,48,3.2,3534,3,1,3,94,5040
155,78,22,56,3.3,3535,6,6,1,162,1980
198,94,28,66,3.8,3536,6,6,2,351,2520
372,135,88,47,4.8,3537,3,4,1,246,5280
298,105,49,56,4.7,3538,6,1,2,103,4410
230,91,38,53,4.5,3539,1,3,1,218,1520
307,107,45,62,3.2,3540,2,4,2,4,1575
322,110,60,50,4.2,3541,5,4,3,165,1200
329,133,91,42,3.1,3542,10,2,3,219,2275
303,114,63,51,3.1,3543,8,1,2,335,1575
491,165,152,13,3.8,3544,5,2,3,307,3040
533,151,119,32,3.5,3545,8,6,3,316,2975
371,126,84,42,3.3,3546,4,3,2,102,1260
425,137,91,46,4.7,3547,3,1,1,243,5460
461,153,134,19,3.5,3548,3,6,2,300,8040
484,139,100,39,3.8,3549,6,6,1,329,9000
288,101,40,61,4.3,3550,3,1,2,266,2400
271,103,40,63,4.9,3551,3,1,2,203,2400
463,154,135,19,4.6,3552,4,1,3,255,2025
277,102,47,55,4.9,3553,6,6,1,344,4230
160,82,29,53,4.7,3554,7,4,3,245,2030
538,175,173,2,4.7,3555,8,3,3,48,4325
368,117,61,56,3.6,3556,2,3,1,37,2135
318,120,74,46,4.1,3557,4,5,3,360,1110
540,148,120,28,4.0,3558,1,3,1,356,4800
295,112,59,53,4.9,3559,6,3,1,236,5310
425,144,109,35,4.4,3560,2,3,3,136,3815
596,150,119,31,4.2,3561,1,1,2,164,4760
538,169,167,2,4.9,3562,1,5,1,166,6680
350,117,69,48,3.7,3563,7,4,1,125,4830
427,160,146,14,3.2,3564,5,3,3,181,2920
283,100,46,54,3.4,3565,6,6,2,343,4140
444,122,70,52,3.6,3566,4,3,2,319,1050
550,174,174,0,4.6,3567,7,4,2,124,12180
309,127,84,43,4.8,3568,7,2,3,297,5880
186,92,38,54,3.9,3569,4,1,2,307,570
319,114,67,47,4.4,3570,8,2,1,50,1675
536,171,171,0,3.1,3571,8,4,3,343,4275
481,155,131,24,4.7,3572,9,1,1,293,3930
250,94,39,55,4.7,3573,4,4,2,81,585
374,127,74,53,4.9,3574,8,3,1,339,1850
150,76,23,53,4.8,3575,3,4,2,54,1380
418,129,80,49,3.8,3576,7,4,3,120,5600
249,94,32,62,4.4,3577,1,3,1,129,1280
282,111,60,51,3.5,3578,2,4,2,21,2100
495,138,99,39,4.4,3579,5,2,2,273,1980
379,146,111,35,3.6,3580,1,2,3,278,4440
369,143,108,35,3.5,3581,10,5,3,252,2700
310,119,69,50,4.8,3582,9,6,3,322,2070
285,116,66,50,3.6,3583,10,4,3,152,1650
514,169,168,1,3.4,3584,9,1,3,211,5040
535,165,154,11,4.1,3585,1,5,3,73,6160
596,189,187,2,3.8,3586,6,2,1,87,16830
455,130,79,51,3.2,3587,6,4,1,26,7110
180,89,33,56,4.4,3588,3,6,1,240,1980
557,171,171,0,4.0,3589,1,4,3,25,6840
519,143,114,29,3.7,3590,6,4,2,77,10260
275,120,75,45,4.4,3591,7,1,3,162,5250
473,169,156,13,3.5,3592,1,6,3,293,6240
185,91,34,57,5.0,3593,5,2,2,62,680
189,97,32,65,3.2,3594,4,5,3,131,480
407,140,99,41,3.8,3595,7,5,2,219,6930
390,150,123,27,4.3,3596,6,4,3,171,11070
399,133,90,43,4.5,3597,9,6,3,208,2700
430,154,134,20,3.3,3598,4,2,3,293,2010
450,152,128,24,3.1,3599,2,1,3,27,4480
504,159,143,16,4.4,3600,3,2,2,232,8580
587,172,170,2,4.4,3601,6,5,3,337,15300
239,93,32,61,3.1,3602,4,2,2,183,480
342,118,66,52,4.7,3603,4,5,2,278,990
579,163,154,9,4.0,3604,2,5,2,238,5390
303,106,48,58,4.2,3605,10,1,3,263,1200
532,173,167,6,4.6,3606,1,6,1,87,6680
579,167,162,5,4.4,3607,3,1,2,324,9720
593,174,168,6,3.2,3608,6,4,3,29,15120
408,126,77,49,4.0,3609,5,6,3,283,1540
545,166,158,8,4.9,3610,4,1,3,357,2370
505,165,152,13,3.7,3611,8,5,3,203,3800
564,171,171,0,4.6,3612,1,3,2,94,6840
342,126,84,42,4.8,3613,9,4,1,168,2520
326,116,59,57,4.9,3614,10,6,3,345,1475
309,112,62,50,4.5,3615,3,6,2,360,3720
183,82,18,64,4.4,3616,9,4,1,106,540
202,96,41,55,4.7,3617,8,3,3,141,1025
238,91,28,63,3.6,3618,5,5,2,81,560
195,87,31,56,3.7,3619,4,2,3,175,465
314,105,53,52,3.6,3620,5,2,1,357,1060
422,157,138,19,5.0,3621,10,2,3,15,3450
431,141,103,38,4.5,3622,2,4,3,29,3605
533,189,184,5,3.2,3623,3,4,3,147,11040
455,128,84,44,4.7,3624,8,6,2,184,2100
228,97,33,64,4.9,3625,7,5,3,348,2310
203,97,38,59,4.4,3626,4,3,1,219,570
535,143,105,38,3.3,3627,1,6,1,5,4200
222,94,29,65,4.3,3628,9,1,3,6,870
237,109,55,54,4.6,3629,4,3,3,97,825
249,99,46,53,4.9,3630,9,3,1,192,1380
155,76,23,53,4.3,3631,1,1,2,175,920
216,91,28,63,3.3,3632,10,5,3,39,700
582,171,171,0,3.3,3633,10,4,1,305,4275
212,85,24,61,3.4,3634,10,5,2,210,600
561,184,177,7,4.8,3635,9,6,3,285,5310
562,167,152,15,3.3,3636,1,1,3,22,6080
364,142,104,38,3.9,3637,1,4,3,75,4160
324,108,46,62,4.3,3638,2,2,2,179,1610
373,116,57,59,4.8,3639,7,4,2,250,3990
370,124,75,49,4.1,3640,7,2,2,45,5250
327,113,58,55,4.3,3641,4,1,3,53,870
220,105,42,63,4.6,3642,8,6,3,81,1050
154,84,22,62,4.3,3643,4,4,2,182,330
465,143,104,39,3.7,3644,2,2,1,298,3640
558,164,155,9,4.1,3645,2,1,2,258,5425
514,151,126,25,4.5,3646,2,5,1,19,4410
375,127,74,53,4.9,3647,6,2,1,121,6660
477,165,149,16,4.3,3648,3,5,3,204,8940
563,192,192,0,4.0,3649,1,3,3,185,7680
577,173,166,7,4.2,3650,4,4,2,300,2490
489,160,139,21,4.4,3651,9,2,3,263,4170
261,99,34,65,3.9,3652,9,2,1,52,1020
368,128,88,40,3.8,3653,7,3,2,53,6160
407,124,81,43,4.1,3654,10,5,2,204,2025
444,144,104,40,3.5,3655,6,4,3,193,9360
394,134,96,38,3.7,3656,5,4,1,117,1920
508,143,112,31,3.9,3657,9,3,1,176,3360
511,170,164,6,4.4,3658,5,3,1,76,3280
315,127,82,45,4.0,3659,10,2,3,86,2050
287,111,54,57,3.1,3660,3,3,3,258,3240
309,110,57,53,3.9,3661,4,5,2,251,855
255,92,27,65,3.8,3662,2,1,1,37,945
538,160,146,14,4.3,3663,5,3,1,51,2920
214,102,49,53,4.5,3664,8,3,3,141,1225
235,95,29,66,4.1,3665,2,4,2,329,1015
485,175,175,0,4.3,3666,4,6,3,58,2625
154,85,27,58,3.0,3667,6,2,1,144,2430
532,168,161,7,3.8,3668,10,5,1,43,4025
317,111,49,62,3.7,3669,7,4,1,235,3430
170,83,21,62,4.9,3670,4,3,1,250,315
403,134,96,38,3.4,3671,8,2,2,27,2400
443,152,122,30,4.4,3672,2,2,3,119,4270
528,180,176,4,4.5,3673,10,6,3,310,4400
314,114,66,48,3.0,3674,7,6,1,351,4620
597,165,150,15,3.8,3675,7,1,3,337,10500
460,152,127,25,3.5,3676,3,4,3,83,7620
437,148,124,24,3.7,3677,10,6,1,137,3100
201,89,28,61,3.7,3678,2,6,2,242,980
303,112,53,59,3.7,3679,6,5,2,286,4770
291,108,55,53,4.5,3680,4,6,1,334,825
489,139,101,38,3.9,3681,7,3,2,22,7070
168,86,23,63,4.5,3682,2,1,3,65,805
476,162,146,16,4.1,3683,3,1,2,225,8760
322,133,94,39,3.0,3684,5,1,3,162,1880
589,178,178,0,3.5,3685,2,5,3,108,6230
334,124,68,56,4.3,3686,3,3,3,320,4080
479,144,106,38,4.5,3687,7,4,1,345,7420
489,167,158,9,3.3,3688,3,5,3,159,9480
406,133,87,46,3.7,3689,10,4,3,362,2175
308,112,60,52,3.7,3690,10,5,2,208,1500
227,96,35,61,3.7,3691,7,2,2,238,2450
552,170,163,7,4.7,3692,2,4,2,303,5705
484,130,90,40,4.8,3693,5,4,2,121,1800
547,159,137,22,4.5,3694,5,5,3,18,2740
377,111,50,61,3.5,3695,6,5,2,365,4500
280,116,63,53,4.4,3696,5,3,3,328,1260
213,96,39,57,3.7,3697,6,3,1,331,3510
405,137,96,41,3.1,3698,3,4,2,145,5760
461,125,77,48,3.7,3699,3,1,1,64,4620
538,167,158,9,3.9,3700,1,5,1,169,6320
167,90,25,65,4.9,3701,2,4,3,34,875
353,119,72,47,3.7,3702,5,6,3,190,1440
544,156,137,19,3.5,3703,9,3,2,110,4110
272,115,64,51,3.8,3704,10,4,3,70,1600
