Date,Day,Meal_Time,Food_Item,Category,Students_Count,Quantity_Prepared,Quantity_Sold,Food_Waste,Price,Weather,Special_Event,Rating
2025-07-15,Tuesday,Lunch,Coffee,Drinks,338,116,57,59,25,Sunny,Yes,4.0
2025-12-09,Tuesday,Evening,Masala Dosa,Meals,161,79,24,55,60,Rainy,No,3.2
2025-10-31,Friday,Breakfast,Tea,Drinks,397,123,69,54,15,Rainy,No,3.2
2025-02-02,Sunday,Evening,Cold Drink,Drinks,244,96,43,53,30,Cloudy,Yes,4.1
2025-09-29,Monday,Lunch,Samosa,Snacks,415,151,120,31,20,Rainy,Yes,4.9
2025-03-02,Sunday,Breakfast,Idli,Breakfast,505,153,133,20,35,Sunny,Yes,3.6
2025-01-21,Tuesday,Breakfast,Idli,Breakfast,255,93,31,62,35,Rainy,Yes,4.7
2025-01-18,Saturday,Breakfast,Samosa,Snacks,409,146,109,37,20,Cloudy,No,3.8
2025-12-03,Wednesday,Breakfast,Masala Dosa,Meals,303,114,60,54,60,Sunny,No,3.3
2025-09-09,Tuesday,Evening,Pav Bhaji,Meals,417,139,104,35,70,Cloudy,Yes,4.6
2025-05-02,Friday,Breakfast,Masala Dosa,Meals,222,102,46,56,60,Cloudy,Yes,4.1
2025-10-30,Thursday,Lunch,Veg Thali,Meals,215,91,29,62,90,Rainy,No,3.5
2025-11-29,Saturday,Breakfast,Tea,Drinks,383,131,91,40,15,Sunny,No,3.3
2025-04-15,Tuesday,Breakfast,Veg Thali,Meals,474,152,128,24,90,Rainy,Yes,4.3
2025-09-19,Friday,Evening,Vada Pav,Snacks,364,136,94,42,25,Sunny,No,3.8
2025-11-06,Thursday,Breakfast,Samosa,Snacks,288,111,55,56,20,Sunny,Yes,3.1
2025-11-24,Monday,Breakfast,Pav Bhaji,Meals,320,122,69,53,70,Cloudy,Yes,3.5
2025-02-20,Thursday,Lunch,Masala Dosa,Meals,343,118,70,48,60,Sunny,Yes,4.8
2025-10-29,Wednesday,Lunch,Samosa,Snacks,420,146,116,30,20,Cloudy,No,3.2
2025-01-25,Saturday,Breakfast,Pav Bhaji,Meals,534,150,126,24,70,Cloudy,Yes,4.4
2025-09-30,Tuesday,Evening,Idli,Breakfast,585,171,164,7,35,Cloudy,No,3.0
2025-09-20,Saturday,Evening,Vada Pav,Snacks,486,142,111,31,25,Sunny,Yes,3.5
2025-11-24,Monday,Lunch,Masala Dosa,Meals,497,169,158,11,60,Rainy,No,3.9
2025-07-01,Tuesday,Lunch,Cold Drink,Drinks,296,117,68,49,30,Cloudy,No,4.8
2025-04-28,Monday,Lunch,Samosa,Snacks,306,126,82,44,20,Cloudy,No,3.2
2025-05-03,Saturday,Breakfast,Vada Pav,Snacks,444,146,116,30,25,Sunny,Yes,4.9
2025-01-06,Monday,Lunch,Cold Drink,Drinks,524,167,162,5,30,Sunny,No,5.0
2025-09-30,Tuesday,Evening,Samosa,Snacks,357,132,93,39,20,Sunny,Yes,3.0
2025-08-06,Wednesday,Evening,Cold Drink,Drinks,533,176,176,0,30,Cloudy,Yes,4.9
2025-09-28,Sunday,Evening,Idli,Breakfast,171,90,33,57,35,Rainy,No,4.9
2025-09-26,Friday,Breakfast,Vada Pav,Snacks,188,87,21,66,25,Cloudy,Yes,3.8
2025-07-14,Monday,Breakfast,Pav Bhaji,Meals,207,96,43,53,70,Cloudy,Yes,4.5
2025-03-02,Sunday,Lunch,Veg Thali,Meals,397,130,90,40,90,Cloudy,No,4.3
2025-07-21,Monday,Breakfast,Veg Thali,Meals,479,161,147,14,90,Rainy,Yes,4.7
2025-01-30,Thursday,Lunch,Veg Sandwich,Snacks,465,147,110,37,40,Cloudy,No,3.0
2025-04-06,Sunday,Lunch,Pav Bhaji,Meals,154,84,19,65,70,Sunny,No,4.1
2025-03-20,Thursday,Lunch,Samosa,Snacks,399,147,114,33,20,Sunny,Yes,3.5
2025-07-22,Tuesday,Lunch,Veg Thali,Meals,336,126,76,50,90,Cloudy,Yes,3.2
2025-08-13,Wednesday,Evening,Coffee,Drinks,232,100,35,65,25,Sunny,No,3.7
2025-12-30,Tuesday,Breakfast,Samosa,Snacks,247,92,32,60,20,Cloudy,Yes,4.5
2025-01-17,Friday,Breakfast,Masala Dosa,Meals,395,117,65,52,60,Rainy,No,4.1
2025-12-16,Tuesday,Evening,Vada Pav,Snacks,316,104,41,63,25,Cloudy,No,4.6
2025-03-06,Thursday,Breakfast,Pav Bhaji,Meals,406,117,71,46,70,Sunny,Yes,3.7
2025-11-02,Sunday,Evening,Veg Sandwich,Snacks,372,118,60,58,40,Cloudy,No,4.5
2025-05-07,Wednesday,Evening,Vada Pav,Snacks,523,144,116,28,25,Rainy,Yes,3.2
2025-05-15,Thursday,Evening,Masala Dosa,Meals,491,147,121,26,60,Cloudy,Yes,4.6
2025-12-25,Thursday,Evening,Cold Drink,Drinks,462,159,143,16,30,Sunny,Yes,4.3
2025-03-18,Tuesday,Breakfast,Samosa,Snacks,217,89,26,63,20,Cloudy,Yes,4.9
2025-08-07,Thursday,Breakfast,Idli,Breakfast,252,98,40,58,35,Sunny,Yes,3.6
2025-11-21,Friday,Breakfast,Masala Dosa,Meals,322,103,45,58,60,Cloudy,No,4.3
2025-06-05,Thursday,Breakfast,Veg Thali,Meals,336,122,68,54,90,Cloudy,No,3.6
2025-01-25,Saturday,Breakfast,Veg Sandwich,Snacks,150,76,18,58,40,Sunny,No,3.6
2025-11-07,Friday,Breakfast,Tea,Drinks,244,96,34,62,15,Cloudy,No,3.2
2025-12-09,Tuesday,Breakfast,Cold Drink,Drinks,544,153,133,20,30,Sunny,No,3.7
2025-10-29,Wednesday,Evening,Idli,Breakfast,340,110,54,56,35,Sunny,No,3.2
2025-02-24,Monday,Breakfast,Idli,Breakfast,211,87,27,60,35,Sunny,Yes,4.9
2025-02-08,Saturday,Evening,Idli,Breakfast,325,126,75,51,35,Cloudy,No,4.1
2025-03-20,Thursday,Breakfast,Vada Pav,Snacks,248,106,55,51,25,Cloudy,No,4.7
2025-10-14,Tuesday,Lunch,Pav Bhaji,Meals,379,146,109,37,70,Rainy,Yes,4.0
2025-09-26,Friday,Evening,Veg Sandwich,Snacks,235,100,37,63,40,Rainy,No,3.6
2025-10-17,Friday,Breakfast,Masala Dosa,Meals,529,163,155,8,60,Cloudy,No,4.0
2025-02-08,Saturday,Breakfast,Coffee,Drinks,534,159,140,19,25,Rainy,No,3.8
2025-05-20,Tuesday,Breakfast,Vada Pav,Snacks,151,81,15,66,25,Sunny,Yes,4.8
2025-09-20,Saturday,Lunch,Cold Drink,Drinks,512,157,133,24,30,Rainy,No,3.6
2025-05-18,Sunday,Evening,Samosa,Snacks,237,97,36,61,20,Sunny,Yes,3.1
2025-03-17,Monday,Lunch,Vada Pav,Snacks,288,125,73,52,25,Sunny,Yes,4.1
2025-01-01,Wednesday,Evening,Pav Bhaji,Meals,473,138,103,35,70,Rainy,No,4.8
2025-05-16,Friday,Evening,Vada Pav,Snacks,359,117,57,60,25,Rainy,No,4.3
2025-01-06,Monday,Lunch,Masala Dosa,Meals,524,158,131,27,60,Cloudy,Yes,4.1
2025-10-26,Sunday,Breakfast,Tea,Drinks,484,158,134,24,15,Cloudy,Yes,3.6
2025-04-15,Tuesday,Evening,Tea,Drinks,229,99,40,59,15,Cloudy,Yes,3.7
2025-09-03,Wednesday,Breakfast,Coffee,Drinks,242,104,42,62,25,Cloudy,Yes,3.4
2025-09-09,Tuesday,Evening,Vada Pav,Snacks,481,139,96,43,25,Cloudy,Yes,4.6
2025-12-18,Thursday,Evening,Masala Dosa,Meals,185,85,26,59,60,Sunny,Yes,4.8
2025-07-26,Saturday,Breakfast,Cold Drink,Drinks,220,95,35,60,30,Rainy,Yes,3.8
2025-02-26,Wednesday,Breakfast,Veg Sandwich,Snacks,217,89,33,56,40,Sunny,Yes,4.2
2025-01-05,Sunday,Breakfast,Cold Drink,Drinks,526,143,108,35,30,Cloudy,Yes,4.5
2025-08-16,Saturday,Breakfast,Veg Thali,Meals,319,107,52,55,90,Cloudy,Yes,4.4
2025-11-18,Tuesday,Evening,Samosa,Snacks,160,82,17,65,20,Sunny,Yes,4.0
2025-08-01,Friday,Breakfast,Veg Sandwich,Snacks,264,101,38,63,40,Sunny,Yes,3.7
2025-05-27,Tuesday,Breakfast,Tea,Drinks,501,149,115,34,15,Rainy,Yes,3.4
2025-05-25,Sunday,Lunch,Samosa,Snacks,465,149,114,35,20,Cloudy,Yes,4.8
2025-11-06,Thursday,Breakfast,Vada Pav,Snacks,369,126,82,44,25,Rainy,No,3.9
2025-12-08,Monday,Evening,Veg Thali,Meals,469,157,133,24,90,Cloudy,No,4.8
2025-12-05,Friday,Lunch,Veg Thali,Meals,565,189,189,0,90,Rainy,Yes,4.9
2025-03-18,Tuesday,Evening,Vada Pav,Snacks,313,111,61,50,25,Sunny,No,4.6
2025-09-02,Tuesday,Breakfast,Samosa,Snacks,445,127,78,49,20,Cloudy,No,5.0
2025-04-04,Friday,Lunch,Pav Bhaji,Meals,313,119,67,52,70,Cloudy,No,4.2
2025-11-22,Saturday,Lunch,Vada Pav,Snacks,560,171,168,3,25,Rainy,Yes,4.0
2025-10-01,Wednesday,Lunch,Cold Drink,Drinks,424,132,92,40,30,Sunny,No,3.8
2025-10-23,Thursday,Evening,Masala Dosa,Meals,509,146,110,36,60,Sunny,Yes,5.0
2025-01-09,Thursday,Lunch,Cold Drink,Drinks,392,125,75,50,30,Sunny,Yes,3.7
2025-03-13,Thursday,Lunch,Coffee,Drinks,223,95,42,53,25,Rainy,No,3.4
2025-03-12,Wednesday,Breakfast,Vada Pav,Snacks,343,123,73,50,25,Rainy,Yes,3.7
2025-12-26,Friday,Breakfast,Idli,Breakfast,187,80,19,61,35,Cloudy,Yes,3.3
2025-05-06,Tuesday,Breakfast,Veg Sandwich,Snacks,441,146,115,31,40,Cloudy,Yes,4.5
2025-09-28,Sunday,Evening,Veg Thali,Meals,390,126,81,45,90,Cloudy,No,4.4
2025-05-27,Tuesday,Breakfast,Vada Pav,Snacks,180,87,23,64,25,Rainy,Yes,4.0
2025-01-06,Monday,Lunch,Tea,Drinks,498,177,176,1,15,Cloudy,No,3.6
2025-04-27,Sunday,Lunch,Vada Pav,Snacks,289,125,72,53,25,Sunny,No,4.5
2025-07-25,Friday,Evening,Veg Sandwich,Snacks,262,108,53,55,40,Cloudy,Yes,4.2
2025-02-09,Sunday,Evening,Coffee,Drinks,394,138,94,44,25,Cloudy,No,3.1
2025-07-10,Thursday,Evening,Tea,Drinks,249,92,31,61,15,Cloudy,Yes,4.2
2025-06-21,Saturday,Breakfast,Masala Dosa,Meals,294,99,42,57,60,Sunny,Yes,3.0
2025-06-08,Sunday,Breakfast,Cold Drink,Drinks,253,95,30,65,30,Rainy,Yes,5.0
2025-10-17,Friday,Breakfast,Idli,Breakfast,554,142,100,42,35,Cloudy,Yes,4.9
2025-01-05,Sunday,Lunch,Veg Thali,Meals,353,124,74,50,90,Rainy,Yes,4.5
2025-03-08,Saturday,Evening,Samosa,Snacks,319,113,64,49,20,Cloudy,Yes,3.3
2025-10-28,Tuesday,Lunch,Coffee,Drinks,450,139,104,35,25,Sunny,No,3.9
2025-11-17,Monday,Breakfast,Masala Dosa,Meals,260,107,45,62,60,Rainy,Yes,5.0
2025-09-14,Sunday,Evening,Idli,Breakfast,483,144,106,38,35,Rainy,No,3.7
2025-07-04,Friday,Evening,Tea,Drinks,170,80,23,57,15,Rainy,No,4.2
2025-03-20,Thursday,Evening,Coffee,Drinks,199,93,31,62,25,Sunny,Yes,4.1
2025-02-14,Friday,Lunch,Samosa,Snacks,382,148,113,35,20,Cloudy,Yes,3.1
2025-10-23,Thursday,Lunch,Pav Bhaji,Meals,195,96,38,58,70,Sunny,Yes,3.5
2025-08-31,Sunday,Lunch,Coffee,Drinks,482,175,173,2,25,Sunny,Yes,3.1
2025-05-27,Tuesday,Lunch,Tea,Drinks,588,179,178,1,15,Rainy,Yes,4.7
2025-06-10,Tuesday,Lunch,Samosa,Snacks,499,153,131,22,20,Cloudy,No,3.1
2025-11-26,Wednesday,Breakfast,Masala Dosa,Meals,508,138,93,45,60,Rainy,Yes,3.6
2025-03-23,Sunday,Evening,Tea,Drinks,587,162,147,15,15,Sunny,Yes,4.3
2025-06-28,Saturday,Lunch,Coffee,Drinks,478,143,104,39,25,Rainy,No,4.5
2025-07-23,Wednesday,Lunch,Masala Dosa,Meals,355,125,79,46,60,Cloudy,Yes,4.0
2025-12-26,Friday,Evening,Coffee,Drinks,208,84,20,64,25,Cloudy,No,4.9
2025-03-16,Sunday,Evening,Masala Dosa,Meals,313,124,80,44,60,Rainy,Yes,3.8
2025-07-05,Saturday,Lunch,Coffee,Drinks,259,115,67,48,25,Sunny,Yes,4.4
2025-05-19,Monday,Lunch,Vada Pav,Snacks,192,89,24,65,25,Sunny,Yes,3.6
2025-12-31,Wednesday,Lunch,Tea,Drinks,418,134,85,49,15,Sunny,No,3.2
2025-08-08,Friday,Lunch,Veg Thali,Meals,234,110,55,55,90,Sunny,No,4.0
2025-12-19,Friday,Breakfast,Tea,Drinks,331,124,76,48,15,Rainy,No,4.6
2025-11-02,Sunday,Breakfast,Samosa,Snacks,520,147,122,25,20,Rainy,Yes,4.9
2025-06-12,Thursday,Breakfast,Vada Pav,Snacks,384,137,91,46,25,Sunny,No,4.6
2025-12-12,Friday,Lunch,Veg Thali,Meals,416,158,145,13,90,Rainy,Yes,4.7
2025-11-21,Friday,Lunch,Idli,Breakfast,199,98,35,63,35,Sunny,Yes,3.8
2025-10-07,Tuesday,Breakfast,Idli,Breakfast,343,111,52,59,35,Sunny,No,4.9
2025-10-23,Thursday,Breakfast,Pav Bhaji,Meals,566,154,128,26,70,Cloudy,Yes,4.0
2025-03-05,Wednesday,Evening,Coffee,Drinks,482,143,106,37,25,Cloudy,No,4.7
2025-08-07,Thursday,Evening,Pav Bhaji,Meals,208,90,26,64,70,Sunny,No,4.1
2025-03-25,Tuesday,Evening,Tea,Drinks,345,122,76,46,15,Cloudy,No,4.2
2025-02-20,Thursday,Breakfast,Samosa,Snacks,195,90,30,60,20,Rainy,Yes,3.2
2025-11-16,Sunday,Evening,Samosa,Snacks,474,150,128,22,20,Cloudy,Yes,3.8
2025-04-25,Friday,Lunch,Cold Drink,Drinks,345,136,90,46,30,Sunny,Yes,3.7
2025-08-26,Tuesday,Lunch,Tea,Drinks,153,84,22,62,15,Cloudy,Yes,4.8
2025-05-16,Friday,Lunch,Tea,Drinks,494,175,172,3,15,Sunny,Yes,3.1
2025-01-14,Tuesday,Breakfast,Pav Bhaji,Meals,580,158,141,17,70,Rainy,No,5.0
2025-05-04,Sunday,Evening,Tea,Drinks,248,105,53,52,15,Rainy,No,4.9
2025-08-08,Friday,Breakfast,Tea,Drinks,522,170,166,4,15,Sunny,No,3.3
2025-04-29,Tuesday,Breakfast,Vada Pav,Snacks,408,142,109,33,25,Sunny,No,4.8
2025-10-11,Saturday,Breakfast,Pav Bhaji,Meals,254,91,25,66,70,Sunny,Yes,4.3
2025-10-31,Friday,Breakfast,Veg Sandwich,Snacks,466,145,106,39,40,Rainy,Yes,4.5
2025-03-08,Saturday,Lunch,Pav Bhaji,Meals,245,101,44,57,70,Sunny,Yes,4.7
2025-07-13,Sunday,Lunch,Veg Sandwich,Snacks,290,118,69,49,40,Sunny,Yes,5.0
2025-02-22,Saturday,Breakfast,Coffee,Drinks,455,128,79,49,25,Sunny,Yes,4.8
2025-02-17,Monday,Breakfast,Coffee,Drinks,582,161,145,16,25,Cloudy,Yes,4.6
2025-07-31,Thursday,Breakfast,Coffee,Drinks,470,150,121,29,25,Sunny,Yes,4.8
2025-11-21,Friday,Lunch,Vada Pav,Snacks,242,111,59,52,25,Cloudy,Yes,4.1
2025-11-07,Friday,Breakfast,Samosa,Snacks,325,127,82,45,20,Cloudy,No,4.1
2025-03-23,Sunday,Evening,Veg Thali,Meals,212,92,34,58,90,Sunny,Yes,4.0
2025-03-20,Thursday,Breakfast,Pav Bhaji,Meals,208,88,25,63,70,Sunny,Yes,3.2
2025-12-21,Sunday,Breakfast,Veg Thali,Meals,290,117,63,54,90,Cloudy,Yes,4.4
2025-11-30,Sunday,Lunch,Coffee,Drinks,531,169,163,6,25,Cloudy,No,4.8
2025-05-09,Friday,Breakfast,Masala Dosa,Meals,501,167,153,14,60,Rainy,No,4.2
2025-10-28,Tuesday,Lunch,Vada Pav,Snacks,556,172,170,2,25,Sunny,No,3.8
2025-05-20,Tuesday,Lunch,Idli,Breakfast,205,95,38,57,35,Rainy,No,3.7
2025-11-20,Thursday,Breakfast,Coffee,Drinks,235,98,37,61,25,Sunny,No,4.2
2025-11-27,Thursday,Evening,Pav Bhaji,Meals,353,112,55,57,70,Sunny,Yes,3.9
2025-04-06,Sunday,Lunch,Masala Dosa,Meals,187,90,36,54,60,Sunny,No,3.6
2025-01-05,Sunday,Lunch,Veg Sandwich,Snacks,517,164,157,7,40,Cloudy,Yes,3.6
2025-04-30,Wednesday,Evening,Samosa,Snacks,347,120,63,57,20,Cloudy,Yes,4.1
2025-11-08,Saturday,Evening,Samosa,Snacks,443,144,110,34,20,Rainy,No,3.6
2025-06-13,Friday,Breakfast,Masala Dosa,Meals,175,79,17,62,60,Cloudy,No,3.8
2025-03-05,Wednesday,Lunch,Vada Pav,Snacks,457,143,102,41,25,Cloudy,No,3.6
2025-11-26,Wednesday,Evening,Veg Sandwich,Snacks,386,137,96,41,40,Cloudy,Yes,3.1
2025-10-01,Wednesday,Evening,Veg Sandwich,Snacks,322,104,40,64,40,Rainy,Yes,4.7
2025-08-01,Friday,Evening,Veg Thali,Meals,290,105,49,56,90,Cloudy,No,4.5
2025-09-10,Wednesday,Evening,Veg Sandwich,Snacks,351,120,72,48,40,Cloudy,No,4.9
2025-03-04,Tuesday,Lunch,Idli,Breakfast,202,88,22,66,35,Sunny,Yes,3.3
2025-06-15,Sunday,Evening,Tea,Drinks,265,96,42,54,15,Sunny,Yes,3.7
2025-10-03,Friday,Breakfast,Veg Sandwich,Snacks,282,96,34,62,40,Sunny,Yes,3.2
2025-06-18,Wednesday,Evening,Idli,Breakfast,555,169,158,11,35,Cloudy,No,4.2
2025-03-03,Monday,Breakfast,Pav Bhaji,Meals,591,174,174,0,70,Sunny,No,3.2
2025-09-28,Sunday,Breakfast,Idli,Breakfast,394,142,105,37,35,Rainy,No,4.5
2025-09-05,Friday,Breakfast,Samosa,Snacks,285,103,52,51,20,Cloudy,Yes,4.7
2025-12-04,Thursday,Evening,Masala Dosa,Meals,505,168,154,14,60,Sunny,Yes,3.4
2025-12-10,Wednesday,Breakfast,Coffee,Drinks,569,163,147,16,25,Cloudy,Yes,3.4
2025-10-30,Thursday,Evening,Cold Drink,Drinks,589,177,177,0,30,Cloudy,No,3.3
2025-09-16,Tuesday,Breakfast,Vada Pav,Snacks,262,111,62,49,25,Cloudy,No,4.2
2025-04-14,Monday,Lunch,Masala Dosa,Meals,185,86,24,62,60,Cloudy,No,4.9
2025-10-23,Thursday,Evening,Samosa,Snacks,225,99,36,63,20,Cloudy,Yes,3.0
2025-08-24,Sunday,Breakfast,Veg Thali,Meals,164,80,15,65,90,Cloudy,No,4.9
2025-02-13,Thursday,Lunch,Tea,Drinks,258,108,53,55,15,Sunny,No,3.7
2025-08-14,Thursday,Lunch,Pav Bhaji,Meals,200,98,39,59,70,Sunny,No,3.4
2025-04-07,Monday,Lunch,Vada Pav,Snacks,454,152,120,32,25,Cloudy,No,4.4
2025-11-27,Thursday,Breakfast,Samosa,Snacks,262,110,56,54,20,Sunny,Yes,3.5
2025-02-03,Monday,Evening,Samosa,Snacks,291,105,42,63,20,Sunny,No,3.4
2025-12-21,Sunday,Lunch,Coffee,Drinks,255,104,44,60,25,Sunny,Yes,4.4
2025-05-28,Wednesday,Evening,Veg Sandwich,Snacks,198,93,40,53,40,Sunny,No,4.8
2025-05-03,Saturday,Breakfast,Pav Bhaji,Meals,498,137,98,39,70,Sunny,Yes,3.3
2025-01-07,Tuesday,Evening,Coffee,Drinks,369,114,58,56,25,Cloudy,Yes,4.8
2025-03-29,Saturday,Evening,Veg Sandwich,Snacks,454,143,109,34,40,Cloudy,No,4.7
2025-08-30,Saturday,Breakfast,Veg Sandwich,Snacks,569,178,177,1,40,Sunny,No,4.0
2025-03-17,Monday,Breakfast,Samosa,Snacks,305,109,58,51,20,Rainy,No,3.7
2025-10-07,Tuesday,Lunch,Coffee,Drinks,279,102,42,60,25,Cloudy,No,3.6
2025-06-20,Friday,Evening,Idli,Breakfast,397,134,97,37,35,Sunny,No,4.3
2025-03-17,Monday,Lunch,Masala Dosa,Meals,487,159,137,22,60,Sunny,No,4.2
2025-12-23,Tuesday,Lunch,Pav Bhaji,Meals,255,101,42,59,70,Rainy,Yes,4.3
2025-05-21,Wednesday,Evening,Cold Drink,Drinks,380,119,70,49,30,Rainy,Yes,3.7
2025-06-19,Thursday,Lunch,Idli,Breakfast,363,123,76,47,35,Cloudy,No,4.0
2025-06-25,Wednesday,Evening,Samosa,Snacks,371,118,59,59,20,Cloudy,No,4.0
2025-12-17,Wednesday,Breakfast,Coffee,Drinks,498,154,133,21,25,Sunny,No,3.3
2025-09-07,Sunday,Lunch,Samosa,Snacks,559,173,167,6,20,Cloudy,Yes,3.6
2025-10-31,Friday,Breakfast,Veg Sandwich,Snacks,400,127,84,43,40,Cloudy,Yes,4.7
2025-01-26,Sunday,Lunch,Vada Pav,Snacks,329,135,98,37,25,Cloudy,Yes,3.5
2025-04-11,Friday,Lunch,Idli,Breakfast,191,86,24,62,35,Cloudy,Yes,3.5
2025-12-14,Sunday,Evening,Tea,Drinks,366,133,88,45,15,Cloudy,Yes,4.2
2025-03-30,Sunday,Evening,Tea,Drinks,497,156,130,26,15,Cloudy,Yes,3.5
2025-08-02,Saturday,Evening,Masala Dosa,Meals,304,106,52,54,60,Cloudy,Yes,3.9
2025-04-04,Friday,Lunch,Tea,Drinks,199,97,39,58,15,Sunny,No,4.9
2025-12-31,Wednesday,Lunch,Coffee,Drinks,331,122,71,51,25,Cloudy,No,3.9
2025-10-14,Tuesday,Breakfast,Tea,Drinks,195,93,36,57,15,Sunny,No,4.0
2025-03-07,Friday,Evening,Cold Drink,Drinks,439,146,113,33,30,Cloudy,Yes,3.3
2025-12-10,Wednesday,Breakfast,Coffee,Drinks,563,176,168,8,25,Rainy,No,3.1
2025-11-29,Saturday,Breakfast,Pav Bhaji,Meals,454,143,112,31,70,Sunny,No,3.7
2025-02-01,Saturday,Breakfast,Idli,Breakfast,495,156,135,21,35,Rainy,Yes,3.3
2025-09-11,Thursday,Breakfast,Masala Dosa,Meals,495,141,102,39,60,Rainy,Yes,4.4
2025-01-04,Saturday,Lunch,Idli,Breakfast,502,146,109,37,35,Sunny,Yes,4.2
2025-03-03,Monday,Evening,Samosa,Snacks,276,104,53,51,20,Sunny,Yes,4.0
2025-07-20,Sunday,Breakfast,Samosa,Snacks,303,121,77,44,20,Cloudy,No,3.5
2025-10-07,Tuesday,Lunch,Idli,Breakfast,498,159,144,15,35,Cloudy,Yes,3.0
2025-03-14,Friday,Evening,Masala Dosa,Meals,237,96,35,61,60,Rainy,Yes,3.6
2025-02-21,Friday,Evening,Coffee,Drinks,338,114,65,49,25,Rainy,No,4.6
2025-08-26,Tuesday,Lunch,Tea,Drinks,225,99,43,56,15,Sunny,No,3.8
2025-10-25,Saturday,Lunch,Veg Sandwich,Snacks,480,141,103,38,40,Rainy,No,4.9
2025-08-28,Thursday,Evening,Coffee,Drinks,291,105,54,51,25,Sunny,Yes,4.7
2025-04-18,Friday,Lunch,Cold Drink,Drinks,349,120,64,56,30,Rainy,Yes,3.7
2025-10-16,Thursday,Lunch,Coffee,Drinks,516,177,177,0,25,Sunny,No,3.6
2025-07-21,Monday,Breakfast,Coffee,Drinks,342,120,70,50,25,Cloudy,Yes,4.6
2025-09-27,Saturday,Lunch,Vada Pav,Snacks,507,167,164,3,25,Cloudy,No,3.8
2025-01-24,Friday,Breakfast,Vada Pav,Snacks,268,103,49,54,25,Sunny,Yes,4.0
2025-04-29,Tuesday,Evening,Masala Dosa,Meals,203,94,34,60,60,Sunny,No,4.8
2025-02-01,Saturday,Evening,Veg Thali,Meals,208,90,29,61,90,Sunny,Yes,4.2
2025-01-16,Thursday,Breakfast,Pav Bhaji,Meals,205,89,32,57,70,Rainy,No,4.1
2025-04-13,Sunday,Breakfast,Veg Thali,Meals,401,121,75,46,90,Cloudy,No,3.3
2025-09-28,Sunday,Breakfast,Samosa,Snacks,448,129,89,40,20,Sunny,Yes,3.3
2025-01-03,Friday,Lunch,Tea,Drinks,440,143,112,31,15,Rainy,Yes,4.5
2025-11-25,Tuesday,Evening,Coffee,Drinks,247,99,39,60,25,Sunny,No,4.2
2025-10-14,Tuesday,Breakfast,Samosa,Snacks,374,135,96,39,20,Cloudy,No,3.2
2025-09-22,Monday,Lunch,Samosa,Snacks,210,90,31,59,20,Cloudy,Yes,3.7
2025-04-25,Friday,Lunch,Veg Thali,Meals,349,117,70,47,90,Rainy,No,3.3
2025-05-28,Wednesday,Breakfast,Cold Drink,Drinks,444,135,87,48,30,Sunny,No,4.1
2025-02-26,Wednesday,Evening,Coffee,Drinks,284,96,36,60,25,Rainy,Yes,3.5
2025-06-21,Saturday,Breakfast,Vada Pav,Snacks,254,108,55,53,25,Rainy,No,4.8
2025-02-01,Saturday,Breakfast,Coffee,Drinks,187,85,19,66,25,Rainy,Yes,4.9
2025-11-03,Monday,Evening,Idli,Breakfast,191,94,32,62,35,Rainy,No,4.4
2025-02-23,Sunday,Breakfast,Coffee,Drinks,409,129,81,48,25,Sunny,No,4.6
2025-04-27,Sunday,Breakfast,Veg Sandwich,Snacks,163,84,29,55,40,Sunny,No,3.0
2025-09-04,Thursday,Breakfast,Tea,Drinks,542,155,131,24,15,Cloudy,Yes,4.1
2025-03-01,Saturday,Lunch,Samosa,Snacks,465,143,108,35,20,Cloudy,No,4.8
2025-05-02,Friday,Breakfast,Samosa,Snacks,451,137,102,35,20,Sunny,Yes,4.8
2025-10-02,Thursday,Evening,Veg Sandwich,Snacks,560,175,167,8,40,Sunny,Yes,3.1
2025-08-13,Wednesday,Breakfast,Veg Thali,Meals,172,85,22,63,90,Cloudy,No,5.0
2025-03-08,Saturday,Evening,Tea,Drinks,395,133,84,49,15,Rainy,Yes,3.5
2025-10-06,Monday,Breakfast,Coffee,Drinks,511,167,164,3,25,Rainy,No,3.4
2025-06-04,Wednesday,Lunch,Cold Drink,Drinks,299,117,62,55,30,Rainy,Yes,3.6
2025-10-05,Sunday,Evening,Samosa,Snacks,177,88,30,58,20,Cloudy,No,4.0
2025-02-10,Monday,Breakfast,Vada Pav,Snacks,580,157,138,19,25,Rainy,Yes,3.4
2025-07-10,Thursday,Evening,Vada Pav,Snacks,168,85,26,59,25,Sunny,No,4.9
2025-01-11,Saturday,Lunch,Veg Sandwich,Snacks,288,110,49,61,40,Cloudy,No,3.1
2025-11-09,Sunday,Lunch,Coffee,Drinks,159,85,21,64,25,Cloudy,No,3.4
2025-04-05,Saturday,Evening,Tea,Drinks,422,119,73,46,15,Sunny,No,3.7
2025-01-14,Tuesday,Evening,Pav Bhaji,Meals,574,175,171,4,70,Cloudy,Yes,4.5
2025-11-15,Saturday,Lunch,Tea,Drinks,550,186,185,1,15,Rainy,Yes,3.8
2025-12-14,Sunday,Lunch,Cold Drink,Drinks,387,127,79,48,30,Cloudy,No,3.9
2025-05-02,Friday,Breakfast,Veg Sandwich,Snacks,293,99,37,62,40,Rainy,No,4.5
2025-06-01,Sunday,Lunch,Idli,Breakfast,352,125,80,45,35,Sunny,No,3.5
